record_ID,week,store_id,sku_id,total_price,base_price,is_featured_sku,is_display_sku
216593,30/07/13,9221,223153,141.7875,235.8375,1,1
216596,30/07/13,9250,216418,110.4375,110.4375,0,1
216597,30/07/13,9250,216419,109.725,109.725,0,1
216598,30/07/13,9250,300021,109.725,109.725,0,0
216601,30/07/13,9250,216425,118.9875,141.7875,0,1
216602,30/07/13,9250,216233,117.5625,140.3625,0,1
216603,30/07/13,9250,217390,176.7,176.7,0,0
216606,30/07/13,9250,219844,282.15,369.075,0,0
216607,30/07/13,9250,219009,218.7375,218.7375,0,0
216608,30/07/13,9250,219029,341.2875,341.2875,0,0
216609,30/07/13,9250,222087,223.725,223.725,0,0
216610,30/07/13,9250,320485,234.4125,234.4125,0,0
216611,30/07/13,9250,378934,234.4125,234.4125,0,0
216612,30/07/13,9250,222765,276.45,276.45,0,0
216613,30/07/13,9250,223245,233.7,233.7,0,0
216614,30/07/13,9250,223153,133.2375,240.825,1,1
216616,30/07/13,9250,245387,469.5375,469.5375,0,0
216617,30/07/13,9250,245338,469.5375,469.5375,0,0
216619,30/07/13,9250,547934,177.4125,177.4125,0,0
216622,30/07/13,9273,216418,65.55,82.65,0,0
216623,30/07/13,9273,216419,70.5375,86.925,0,0
216624,30/07/13,9273,300021,71.25,89.0625,0,0
216627,30/07/13,9273,216425,116.1375,130.3875,0,0
216628,30/07/13,9273,216233,111.8625,126.825,0,0
216629,30/07/13,9273,217390,131.8125,131.8125,0,0
216630,30/07/13,9273,217217,257.925,257.925,0,0
216631,30/07/13,9273,217777,260.775,260.775,0,0
216632,30/07/13,9273,219844,267.1875,267.1875,0,0
216633,30/07/13,9273,219009,178.8375,210.1875,0,0
216634,30/07/13,9273,219029,282.15,282.15,0,0
216635,30/07/13,9273,222087,234.4125,234.4125,0,0
216636,30/07/13,9273,320485,234.4125,234.4125,0,0
216637,30/07/13,9273,378934,234.4125,234.4125,0,0
216639,30/07/13,9273,223245,205.9125,205.9125,0,0
216640,30/07/13,9273,223153,142.5,191.6625,1,0
216641,30/07/13,9273,398721,391.1625,391.1625,0,0
216642,30/07/13,9273,245387,391.1625,391.1625,0,0
216643,30/07/13,9273,245338,391.1625,391.1625,0,0
216645,30/07/13,9279,216418,68.4,87.6375,0,1
216646,30/07/13,9279,216419,69.825,80.5125,0,1
216647,30/07/13,9279,300021,69.825,81.225,0,0
216648,30/07/13,9279,216425,114.7125,128.9625,0,0
216649,30/07/13,9279,216233,112.575,131.8125,0,0
216650,30/07/13,9279,217390,138.9375,138.9375,0,0
216651,30/07/13,9279,217217,262.2,262.2,0,0
216652,30/07/13,9279,217777,270.0375,270.0375,0,0
216653,30/07/13,9279,219844,262.9125,262.9125,0,0
216654,30/07/13,9279,219009,190.95,190.95,0,0
216655,30/07/13,9279,219029,309.9375,309.9375,0,0
216656,30/07/13,9279,222087,242.25,242.25,0,0
216657,30/07/13,9279,320485,234.4125,234.4125,0,0
216658,30/07/13,9279,378934,234.4125,234.4125,0,0
216659,30/07/13,9279,222765,239.4,239.4,0,0
216660,30/07/13,9279,223245,211.6125,211.6125,0,0
216661,30/07/13,9279,223153,143.2125,209.475,1,1
216663,30/07/13,9279,245387,391.1625,391.1625,0,0
216664,30/07/13,9279,245338,391.1625,391.1625,0,0
216666,30/07/13,9279,547934,191.6625,191.6625,0,0
216667,30/07/13,9281,216418,67.6875,88.35,0,0
216668,30/07/13,9281,216419,71.25,81.9375,0,0
216670,30/07/13,9281,216425,114,114,0,0
216671,30/07/13,9281,216233,110.4375,128.9625,0,0
216672,30/07/13,9281,217390,168.8625,168.8625,0,0
216675,30/07/13,9281,219009,212.325,212.325,0,0
216676,30/07/13,9281,219029,327.0375,327.0375,0,0
216677,30/07/13,9281,222087,241.5375,241.5375,0,0
216680,30/07/13,9281,222765,208.7625,238.6875,0,0
216681,30/07/13,9281,223245,241.5375,241.5375,0,0
216685,30/07/13,9281,245338,401.85,401.85,0,0
216686,30/07/13,9281,547934,191.6625,191.6625,0,0
216687,30/07/13,9281,679023,179.55,234.4125,0,1
216688,30/07/13,9281,546789,183.1125,234.4125,0,0
216689,30/07/13,9328,216418,69.825,88.35,0,0
216690,30/07/13,9328,216419,69.825,87.6375,0,0
216691,30/07/13,9328,300021,70.5375,88.35,0,0
216692,30/07/13,9328,216425,114.7125,132.525,0,0
216693,30/07/13,9328,216233,113.2875,131.8125,0,0
216694,30/07/13,9328,217390,168.15,168.15,0,0
216695,30/07/13,9328,217217,265.7625,265.7625,0,0
216696,30/07/13,9328,217777,270.0375,270.0375,0,0
216697,30/07/13,9328,219844,270.0375,270.0375,0,0
216698,30/07/13,9328,219009,218.7375,218.7375,0,0
216699,30/07/13,9328,219029,327.0375,327.0375,0,0
216700,30/07/13,9328,222087,241.5375,241.5375,0,0
216702,30/07/13,9328,378934,234.4125,234.4125,0,0
216703,30/07/13,9328,222765,239.4,239.4,0,0
216704,30/07/13,9328,223245,241.5375,241.5375,0,0
216705,30/07/13,9328,223153,143.2125,235.8375,1,0
216708,30/07/13,9328,245338,401.85,401.85,0,0
216709,30/07/13,9328,547934,191.6625,191.6625,0,0
216711,30/07/13,9328,546789,190.2375,234.4125,0,0
216712,30/07/13,9371,216418,109.725,108.3,0,1
216713,30/07/13,9371,216419,109.725,110.4375,0,1
216714,30/07/13,9371,300021,110.4375,110.4375,0,1
216716,30/07/13,9371,216425,118.9875,141.7875,0,0
216717,30/07/13,9371,216233,118.275,141.075,0,0
216718,30/07/13,9371,217390,177.4125,177.4125,0,0
216721,30/07/13,9371,219844,282.8625,282.8625,0,0
216722,30/07/13,9371,219009,218.7375,218.7375,0,0
216723,30/07/13,9371,219029,341.2875,341.2875,0,0
216724,30/07/13,9371,222087,227.2875,227.2875,0,0
216725,30/07/13,9371,222765,276.45,276.45,0,0
216726,30/07/13,9371,223245,233.7,233.7,0,0
216731,30/07/13,9442,216418,109.725,109.725,0,0
216732,30/07/13,9442,216419,109.0125,109.0125,0,0
216733,30/07/13,9442,216425,116.85,140.3625,0,0
216734,30/07/13,9442,216233,117.5625,141.075,0,0
216735,30/07/13,9442,217390,174.5625,174.5625,0,0
216738,30/07/13,9442,219009,218.7375,218.7375,0,0
216739,30/07/13,9442,219029,341.2875,341.2875,0,0
216740,30/07/13,9442,222087,217.3125,217.3125,0,0
216743,30/07/13,9442,222765,277.1625,277.1625,0,0
216744,30/07/13,9442,223245,233.7,233.7,0,0
216748,30/07/13,9442,547934,177.4125,177.4125,0,0
216749,30/07/13,9430,216418,109.725,109.725,0,0
216750,30/07/13,9430,216419,109.725,109.725,0,0
216751,30/07/13,9430,300021,109.725,109.725,0,0
216753,30/07/13,9430,216425,118.275,141.075,0,0
216754,30/07/13,9430,216233,118.9875,141.075,0,0
216755,30/07/13,9430,217390,177.4125,177.4125,0,0
216756,30/07/13,9430,219009,217.3125,217.3125,0,0
216757,30/07/13,9430,219029,341.2875,341.2875,0,0
216758,30/07/13,9430,222087,223.0125,223.0125,0,0
216761,30/07/13,9430,222765,277.1625,277.1625,0,0
216762,30/07/13,9430,223245,233.7,233.7,0,0
216763,30/07/13,9430,223153,143.925,240.1125,1,1
216765,30/07/13,9430,245387,469.5375,469.5375,0,0
216766,30/07/13,9430,245338,469.5375,469.5375,0,0
216767,30/07/13,9430,547934,177.4125,177.4125,0,0
216768,30/07/13,9430,679023,189.525,234.4125,0,1
216771,30/07/13,9439,216418,70.5375,85.5,0,0
216772,30/07/13,9439,216419,70.5375,79.0875,0,0
216773,30/07/13,9439,216425,114.7125,131.1,0,0
216774,30/07/13,9439,216233,110.4375,129.675,0,0
216779,30/07/13,9439,219009,190.95,190.95,0,0
216780,30/07/13,9439,219029,309.9375,309.9375,0,0
216782,30/07/13,9439,222765,239.4,239.4,0,0
216783,30/07/13,9439,223245,213.0375,213.0375,0,0
216784,30/07/13,9439,223153,141.7875,212.325,1,0
216787,30/07/13,9425,216418,70.5375,79.8,0,0
216788,30/07/13,9425,216419,69.1125,81.225,0,0
216789,30/07/13,9425,216425,118.9875,118.9875,0,0
216791,30/07/13,9425,217390,136.0875,136.0875,0,0
216793,30/07/13,9425,219009,190.95,190.95,0,0
216794,30/07/13,9425,219029,309.9375,309.9375,0,0
216795,30/07/13,9425,222087,242.25,242.25,0,0
216796,30/07/13,9425,320485,234.4125,234.4125,0,0
216797,30/07/13,9425,378934,234.4125,234.4125,0,0
216798,30/07/13,9425,222765,239.4,239.4,0,0
216799,30/07/13,9425,223245,213.0375,213.0375,0,0
216800,30/07/13,9425,223153,139.65,212.325,1,1
216803,30/07/13,9425,245338,391.1625,391.1625,0,0
216805,30/07/13,9425,679023,186.675,234.4125,0,1
216807,30/07/13,9432,216418,70.5375,80.5125,0,1
216808,30/07/13,9432,216419,69.1125,85.5,0,1
216809,30/07/13,9432,300021,70.5375,85.5,0,1
216810,30/07/13,9432,300291,107.5875,107.5875,0,0
216812,30/07/13,9432,216425,116.1375,133.2375,0,0
216813,30/07/13,9432,216233,110.4375,132.525,0,0
216814,30/07/13,9432,217390,136.0875,136.0875,0,0
216815,30/07/13,9432,217217,263.625,258.6375,0,1
216817,30/07/13,9432,219844,270.0375,270.0375,0,1
216818,30/07/13,9432,219009,190.95,190.95,0,0
216819,30/07/13,9432,219029,309.9375,309.9375,0,0
216820,30/07/13,9432,222087,242.25,242.25,0,0
216822,30/07/13,9432,378934,234.4125,234.4125,0,0
216823,30/07/13,9432,222765,239.4,239.4,0,0
216824,30/07/13,9432,223245,213.0375,213.0375,0,0
216825,30/07/13,9432,223153,143.925,212.325,1,1
216827,30/07/13,9432,245387,391.1625,483.7875,0,0
216828,30/07/13,9432,245338,391.1625,391.1625,0,0
216831,30/07/13,9436,216418,69.825,83.3625,0,0
216836,30/07/13,9436,216233,114,129.675,0,1
216837,30/07/13,9436,217390,170.2875,170.2875,0,0
216838,30/07/13,9436,217217,262.2,262.2,0,0
216839,30/07/13,9436,217777,264.3375,264.3375,0,0
216840,30/07/13,9436,219844,270.0375,270.0375,0,0
216841,30/07/13,9436,219009,218.7375,218.7375,0,0
216842,30/07/13,9436,219029,327.0375,327.0375,0,0
216843,30/07/13,9436,222087,225.8625,225.8625,0,0
216844,30/07/13,9436,222765,239.4,239.4,0,0
216845,30/07/13,9436,223245,241.5375,241.5375,0,0
216849,30/07/13,9436,245338,401.85,483.7875,0,0
216850,30/07/13,9456,216418,70.5375,81.9375,0,0
216851,30/07/13,9456,216419,69.825,82.65,0,0
216852,30/07/13,9456,300021,69.825,84.075,0,0
216853,30/07/13,9456,216425,114.7125,134.6625,0,0
216854,30/07/13,9456,216233,112.575,132.525,0,0
216855,30/07/13,9456,217390,139.65,139.65,0,0
216856,30/07/13,9456,217217,258.6375,258.6375,0,0
216857,30/07/13,9456,219844,260.0625,260.775,0,1
216858,30/07/13,9456,219009,190.95,190.95,0,0
216859,30/07/13,9456,219029,309.9375,309.9375,0,0
216860,30/07/13,9456,222087,235.8375,235.8375,0,0
216861,30/07/13,9456,320485,234.4125,234.4125,0,0
216864,30/07/13,9456,223245,213.0375,213.0375,0,0
216865,30/07/13,9456,223153,143.925,212.325,1,1
216868,30/07/13,9456,245338,391.1625,391.1625,0,0
216870,30/07/13,9479,216418,69.825,82.65,0,0
216871,30/07/13,9479,216419,70.5375,81.225,0,0
216874,30/07/13,9479,216425,117.5625,131.8125,0,0
216875,30/07/13,9479,216233,115.425,128.9625,0,0
216876,30/07/13,9479,217390,173.85,173.85,0,0
216877,30/07/13,9479,217217,263.625,237.975,0,1
216878,30/07/13,9479,217777,270.0375,270.0375,0,0
216879,30/07/13,9479,219844,264.3375,264.3375,0,0
216880,30/07/13,9479,219009,218.7375,218.7375,0,0
216881,30/07/13,9479,219029,327.0375,327.0375,0,0
216882,30/07/13,9479,222087,241.5375,241.5375,0,0
216883,30/07/13,9479,320485,234.4125,234.4125,0,0
216884,30/07/13,9479,378934,234.4125,234.4125,0,0
216885,30/07/13,9479,222765,239.4,239.4,0,0
216886,30/07/13,9479,223245,241.5375,241.5375,0,0
216887,30/07/13,9479,223153,140.3625,235.8375,1,0
216889,30/07/13,9479,245387,401.85,401.85,0,0
216890,30/07/13,9479,245338,401.85,401.85,0,0
216891,30/07/13,9479,547934,191.6625,191.6625,0,1
216892,30/07/13,9481,216418,109.0125,109.725,0,1
216893,30/07/13,9481,216419,109.725,109.725,0,1
216894,30/07/13,9481,300021,109.725,109.725,0,0
216896,30/07/13,9481,216425,117.5625,133.2375,0,0
216897,30/07/13,9481,216233,118.275,133.95,0,1
216898,30/07/13,9481,217390,176.7,176.7,0,0
216901,30/07/13,9481,219844,273.6,273.6,0,0
216902,30/07/13,9481,219009,210.9,210.9,0,0
216903,30/07/13,9481,219029,341.2875,341.2875,0,0
216904,30/07/13,9481,222087,227.2875,227.2875,0,0
216905,30/07/13,9481,222765,275.025,275.025,0,0
216906,30/07/13,9481,223245,233.7,233.7,0,0
216910,30/07/13,9481,245338,469.5375,469.5375,0,0
216914,30/07/13,9490,216418,69.825,84.075,0,0
216915,30/07/13,9490,216419,70.5375,79.8,0,0
216916,30/07/13,9490,300021,70.5375,89.0625,0,0
216918,30/07/13,9490,216425,114.7125,133.2375,0,0
216919,30/07/13,9490,216233,115.425,130.3875,0,0
216920,30/07/13,9490,217390,173.85,173.85,0,0
216923,30/07/13,9490,219009,218.7375,218.7375,0,0
216924,30/07/13,9490,219029,327.0375,327.0375,0,0
216925,30/07/13,9490,222087,241.5375,241.5375,0,0
216926,30/07/13,9490,320485,234.4125,234.4125,0,0
216927,30/07/13,9490,378934,234.4125,234.4125,0,0
216928,30/07/13,9490,222765,239.4,239.4,0,0
216929,30/07/13,9490,223245,241.5375,241.5375,0,0
216933,30/07/13,9490,245338,401.85,401.85,0,0
216935,30/07/13,9498,216418,68.4,83.3625,0,0
216936,30/07/13,9498,216419,69.825,79.8,0,0
216938,30/07/13,9498,300291,112.575,112.575,0,0
216939,30/07/13,9498,216425,114.7125,129.675,0,1
216940,30/07/13,9498,216233,113.2875,129.675,0,1
216941,30/07/13,9498,217390,171,171,0,0
216944,30/07/13,9498,219009,218.7375,218.7375,0,0
216945,30/07/13,9498,219029,327.0375,327.0375,0,0
216946,30/07/13,9498,222087,241.5375,241.5375,0,0
216948,30/07/13,9498,222765,239.4,239.4,0,0
216949,30/07/13,9498,223245,241.5375,241.5375,0,0
216950,30/07/13,9498,223153,141.7875,235.8375,1,1
216953,30/07/13,9498,245338,401.85,401.85,0,0
216956,30/07/13,9532,216418,69.1125,81.9375,0,0
216957,30/07/13,9532,216419,69.1125,84.7875,0,0
216958,30/07/13,9532,300021,69.1125,82.65,0,0
216960,30/07/13,9532,216425,115.425,131.8125,0,0
216961,30/07/13,9532,216233,116.1375,129.675,0,0
216962,30/07/13,9532,217390,173.1375,173.1375,0,0
216963,30/07/13,9532,217217,259.35,259.35,0,0
216964,30/07/13,9532,217777,262.2,262.2,0,0
216965,30/07/13,9532,219844,262.9125,262.9125,0,0
216966,30/07/13,9532,219009,218.7375,218.7375,0,0
216967,30/07/13,9532,219029,327.0375,327.0375,0,0
216968,30/07/13,9532,222087,241.5375,241.5375,0,0
216969,30/07/13,9532,320485,234.4125,234.4125,0,0
216971,30/07/13,9532,222765,239.4,239.4,0,0
216972,30/07/13,9532,223245,241.5375,241.5375,0,0
216973,30/07/13,9532,223153,141.7875,235.8375,1,0
216974,30/07/13,9532,398721,401.85,401.85,0,0
216975,30/07/13,9532,245387,401.85,401.85,0,0
216976,30/07/13,9532,245338,401.85,401.85,0,0
216978,30/07/13,9578,216418,110.4375,110.4375,0,0
216979,30/07/13,9578,216419,110.4375,110.4375,0,0
216982,30/07/13,9578,216425,118.275,139.65,0,0
216983,30/07/13,9578,216233,118.9875,140.3625,0,0
216984,30/07/13,9578,217390,176.7,176.7,0,0
216986,30/07/13,9578,219009,218.7375,218.7375,0,0
216987,30/07/13,9578,219029,341.2875,341.2875,0,0
216988,30/07/13,9578,222087,227.2875,227.2875,0,0
216991,30/07/13,9578,222765,277.1625,277.1625,0,0
216995,30/07/13,9578,245338,469.5375,469.5375,0,0
216998,30/07/13,9672,216418,110.4375,110.4375,0,0
216999,30/07/13,9672,216419,110.4375,106.875,0,1
217000,30/07/13,9672,300021,110.4375,110.4375,0,0
217002,30/07/13,9672,216425,118.275,141.075,0,0
217003,30/07/13,9672,216233,116.1375,140.3625,0,0
217004,30/07/13,9672,217390,176.7,176.7,0,0
217008,30/07/13,9672,219009,218.7375,218.7375,0,0
217009,30/07/13,9672,219029,341.2875,341.2875,0,0
217010,30/07/13,9672,222087,227.2875,227.2875,0,0
217011,30/07/13,9672,222765,277.1625,277.1625,0,0
217012,30/07/13,9672,223245,233.7,233.7,0,0
217013,30/07/13,9672,223153,140.3625,240.1125,1,1
217016,30/07/13,9672,245338,469.5375,469.5375,0,0
217018,30/07/13,9611,216418,109.725,109.725,0,0
217019,30/07/13,9611,216419,109.725,109.725,0,0
217020,30/07/13,9611,300021,109.725,109.725,0,0
217023,30/07/13,9611,216425,117.5625,138.225,0,1
217024,30/07/13,9611,216233,118.275,139.65,0,1
217025,30/07/13,9611,217390,176.7,176.7,0,0
217027,30/07/13,9611,219009,213.75,213.75,0,0
217028,30/07/13,9611,219029,336.3,336.3,0,0
217029,30/07/13,9611,222087,227.2875,227.2875,0,0
217030,30/07/13,9611,320485,234.4125,234.4125,0,0
217031,30/07/13,9611,378934,234.4125,213.0375,0,1
217033,30/07/13,9611,222765,272.8875,272.8875,0,0
217034,30/07/13,9611,223245,233.7,233.7,0,0
217035,30/07/13,9611,223153,136.0875,228,1,1
217036,30/07/13,9611,398721,469.5375,469.5375,0,1
217037,30/07/13,9611,245387,469.5375,469.5375,0,1
217038,30/07/13,9611,245338,469.5375,469.5375,0,0
217039,30/07/13,9611,600934,355.5375,533.6625,1,1
217040,30/07/13,9611,547934,177.4125,177.4125,0,0
217043,30/07/13,9613,216418,109.725,110.4375,0,1
217044,30/07/13,9613,216419,109.725,109.725,0,1
217045,30/07/13,9613,300021,109.725,109.725,0,1
217046,30/07/13,9613,300291,120.4125,120.4125,0,0
217048,30/07/13,9613,216425,118.275,139.65,0,1
217049,30/07/13,9613,216233,118.9875,141.7875,0,1
217050,30/07/13,9613,217390,176.7,176.7,0,0
217054,30/07/13,9613,219009,218.7375,218.7375,0,0
217055,30/07/13,9613,219029,341.2875,341.2875,0,0
217056,30/07/13,9613,222087,227.2875,227.2875,0,0
217057,30/07/13,9613,320485,234.4125,234.4125,0,0
217058,30/07/13,9613,378934,234.4125,234.4125,0,0
217060,30/07/13,9613,222765,277.1625,277.1625,0,0
217061,30/07/13,9613,223245,233.7,233.7,0,0
217062,30/07/13,9613,223153,150.3375,236.55,1,1
217063,30/07/13,9613,398721,469.5375,469.5375,0,0
217064,30/07/13,9613,245387,469.5375,469.5375,0,0
217065,30/07/13,9613,245338,469.5375,469.5375,0,0
217067,30/07/13,9613,547934,177.4125,177.4125,0,0
217071,30/07/13,9632,216418,70.5375,86.925,0,0
217072,30/07/13,9632,216419,69.825,82.65,0,0
217073,30/07/13,9632,300021,70.5375,87.6375,0,0
217074,30/07/13,9632,300291,109.725,109.725,0,0
217075,30/07/13,9632,216425,114,128.9625,0,1
217076,30/07/13,9632,216233,114.7125,128.25,0,1
217077,30/07/13,9632,217390,136.0875,136.0875,0,0
217080,30/07/13,9632,219009,186.675,186.675,0,0
217081,30/07/13,9632,219029,309.9375,309.9375,0,0
217082,30/07/13,9632,222087,242.25,242.25,0,0
217083,30/07/13,9632,320485,234.4125,234.4125,0,0
217084,30/07/13,9632,222765,239.4,239.4,0,0
217086,30/07/13,9632,223153,142.5,212.325,1,1
217089,30/07/13,9632,245338,391.1625,391.1625,0,0
217091,30/07/13,9680,216418,71.25,89.0625,0,1
217092,30/07/13,9680,216419,71.25,88.35,0,0
217094,30/07/13,9680,216425,116.1375,134.6625,0,1
217095,30/07/13,9680,216233,116.1375,129.675,0,1
217096,30/07/13,9680,217390,140.3625,140.3625,0,0
217099,30/07/13,9680,219009,190.95,190.95,0,0
217100,30/07/13,9680,219029,309.9375,309.9375,0,0
217101,30/07/13,9680,222087,242.25,242.25,0,0
217104,30/07/13,9680,222765,239.4,239.4,0,0
217105,30/07/13,9680,223245,211.6125,211.6125,0,0
217106,30/07/13,9680,223153,143.2125,212.325,1,1
217108,30/07/13,9680,245387,391.1625,391.1625,0,0
217109,30/07/13,9680,245338,391.1625,391.1625,0,0
217110,30/07/13,9700,216418,110.4375,110.4375,0,0
217113,30/07/13,9700,216233,116.85,141.7875,0,0
217115,30/07/13,9700,219009,218.7375,218.7375,0,0
217117,30/07/13,9700,222087,227.2875,227.2875,0,0
217119,30/07/13,9700,223245,233.7,233.7,0,0
217123,30/07/13,9713,216418,110.4375,110.4375,0,0
217124,30/07/13,9713,216419,109.725,109.725,0,0
217125,30/07/13,9713,300021,109.725,109.725,0,0
217126,30/07/13,9713,216425,118.275,141.075,0,1
217127,30/07/13,9713,216233,118.9875,140.3625,0,1
217128,30/07/13,9713,217390,175.9875,175.9875,0,0
217132,30/07/13,9713,219009,218.7375,218.7375,0,0
217133,30/07/13,9713,219029,341.2875,341.2875,0,0
217134,30/07/13,9713,222087,227.2875,227.2875,0,0
217135,30/07/13,9713,320485,234.4125,234.4125,0,0
217136,30/07/13,9713,378934,234.4125,234.4125,0,0
217137,30/07/13,9713,222765,277.1625,277.1625,0,0
217138,30/07/13,9713,223245,233.7,233.7,0,0
217140,30/07/13,9713,398721,469.5375,469.5375,0,0
217141,30/07/13,9713,245387,469.5375,469.5375,0,0
217142,30/07/13,9713,245338,469.5375,469.5375,0,0
217145,30/07/13,9731,216418,110.4375,110.4375,0,0
217146,30/07/13,9731,216419,109.725,109.725,0,0
217149,30/07/13,9731,216425,118.275,140.3625,0,0
217150,30/07/13,9731,216233,118.9875,141.075,0,0
217153,30/07/13,9731,219009,218.025,218.025,0,0
217154,30/07/13,9731,219029,341.2875,341.2875,0,0
217155,30/07/13,9731,222087,227.2875,227.2875,0,0
217158,30/07/13,9731,222765,219.45,257.925,0,0
217159,30/07/13,9731,223245,228,228,0,0
217160,30/07/13,9731,223153,158.8875,240.825,1,0
217163,30/07/13,9731,245338,469.5375,469.5375,0,0
217166,30/07/13,9745,216418,109.725,109.725,0,0
217167,30/07/13,9745,216419,109.725,109.725,0,0
217168,30/07/13,9745,300021,104.7375,104.7375,0,0
217170,30/07/13,9745,216425,118.275,141.075,0,1
217171,30/07/13,9745,216233,117.5625,140.3625,0,1
217172,30/07/13,9745,217390,176.7,176.7,0,0
217175,30/07/13,9745,219009,218.7375,218.7375,0,0
217176,30/07/13,9745,219029,336.3,336.3,0,0
217177,30/07/13,9745,222087,227.2875,227.2875,0,0
217178,30/07/13,9745,320485,234.4125,213.0375,0,1
217180,30/07/13,9745,222765,277.1625,277.1625,0,0
217181,30/07/13,9745,223245,233.7,233.7,0,0
217182,30/07/13,9745,223153,151.05,236.55,1,0
217184,30/07/13,9745,245387,469.5375,469.5375,0,0
217185,30/07/13,9745,245338,469.5375,469.5375,0,0
217187,30/07/13,9745,547934,177.4125,177.4125,0,0
217188,30/07/13,9770,216418,68.4,84.7875,0,0
217193,30/07/13,9770,216233,116.85,116.85,0,0
217194,30/07/13,9770,217390,138.225,138.225,0,0
217196,30/07/13,9770,219844,270.0375,270.0375,0,0
217197,30/07/13,9770,219009,190.95,190.95,0,0
